,having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,HTTPS_token,Result
6445,2,2,1,1,1,2,1,1,1
6446,2,2,1,1,1,2,1,2,2
6447,1,2,1,1,1,2,1,1,1
6448,1,2,1,1,1,2,0,1,2
6449,1,2,1,1,1,2,0,1,2
6450,2,1,1,1,1,2,1,1,2
6451,2,2,1,1,1,2,0,1,2
6452,2,2,1,1,1,2,2,1,1
6453,1,2,1,1,1,2,1,1,1
6454,1,2,1,1,1,2,0,1,2
6455,2,2,1,1,1,2,0,1,2
6456,1,2,1,1,1,2,0,1,2
6457,2,2,1,1,1,2,0,1,2
6458,1,2,1,1,1,2,1,1,1
6459,1,2,1,1,1,2,1,1,1
6460,2,1,1,1,1,2,0,1,2
6461,2,1,1,1,1,2,0,1,2
6462,2,2,1,1,1,2,0,1,2
6463,1,2,1,1,1,2,0,1,2
6464,2,2,1,1,1,2,0,1,2
6465,2,1,1,1,1,2,0,1,2
6466,1,2,1,1,1,2,2,1,1
6467,2,1,1,1,1,2,1,1,1
6468,1,2,1,2,1,1,1,1,1
6469,1,2,1,1,1,2,0,1,2
6470,1,2,1,1,1,2,1,1,1
6471,1,2,1,1,1,2,0,1,2
6472,2,2,1,1,1,1,1,1,1
6473,2,2,1,1,1,2,0,1,2
6474,1,2,1,1,1,2,0,1,2
6475,1,2,1,1,1,2,1,1,1
6476,2,2,1,1,1,2,1,2,1
6477,1,1,1,1,1,2,2,1,1
6478,2,2,1,1,1,2,0,1,2
6479,1,1,1,1,1,2,2,1,1
6480,1,2,2,1,2,2,0,2,2
6481,1,2,1,1,1,2,2,1,1
6482,2,2,1,1,1,2,0,1,2
6483,1,2,1,1,1,1,0,2,1
6484,1,2,1,2,1,2,0,1,2
6485,2,2,1,1,1,2,0,1,2
6486,2,2,1,1,1,2,0,1,2
6487,1,2,1,1,1,1,2,1,1
6488,1,2,1,1,1,2,0,1,1
6489,1,2,1,1,1,2,0,1,1
6490,1,2,1,1,1,2,2,1,1
6491,2,2,1,1,1,2,0,1,2
6492,2,1,1,1,2,2,1,2,1
6493,2,2,1,1,1,2,1,1,2
6494,1,2,1,1,1,1,1,1,1
6495,1,2,1,1,1,2,0,1,1
6496,2,2,1,1,1,2,0,1,2
6497,2,2,1,2,1,2,1,1,2
6498,1,1,1,1,1,2,2,1,1
6499,2,2,1,1,1,2,1,1,1
6500,1,2,1,1,1,2,2,1,1
6501,1,2,1,1,1,2,2,1,1
6502,2,2,1,2,1,2,1,1,2
6503,2,2,1,1,1,2,0,1,2
6504,2,2,1,1,1,2,1,1,1
6505,2,2,1,2,1,2,0,1,2
6506,2,2,1,1,1,2,0,1,2
6507,2,2,1,1,1,2,1,1,2
6508,2,2,1,2,1,2,0,1,2
6509,1,2,1,1,1,2,0,1,2
6510,1,2,1,2,1,2,0,1,2
6511,2,2,1,1,1,1,0,1,1
6512,1,2,1,1,1,2,1,1,1
6513,2,1,1,1,1,2,1,1,1
6514,1,2,1,1,1,1,0,1,1
6515,1,2,1,2,1,2,1,1,1
6516,2,1,1,1,1,2,2,1,1
6517,1,2,1,1,1,2,0,1,2
6518,2,2,1,1,1,2,1,1,2
6519,2,1,1,1,1,2,1,1,1
6520,2,1,1,1,1,2,1,1,2
6521,2,2,1,1,1,2,1,1,1
6522,2,2,1,1,1,2,0,1,2
6523,1,2,1,1,1,2,2,1,1
6524,2,2,2,1,2,2,0,2,1
6525,1,2,2,1,2,2,0,2,2
6526,2,2,1,1,1,2,1,1,2
6527,2,2,1,1,1,2,0,1,2
6528,2,2,1,2,1,2,1,1,2
6529,1,2,1,2,1,2,1,1,1
6530,1,2,1,1,1,1,1,1,1
6531,1,2,1,1,1,2,1,1,2
6532,2,2,2,1,2,2,0,2,1
6533,1,2,1,1,1,2,1,1,1
6534,1,2,1,1,1,2,2,1,1
6535,2,2,1,1,1,2,0,1,1
6536,2,2,1,1,1,2,0,2,2
6537,1,2,1,1,1,2,0,1,1
6538,2,2,1,1,2,2,0,2,2
6539,1,2,1,2,1,1,1,1,1
6540,2,1,1,2,2,2,0,1,2
6541,1,2,1,1,1,2,0,1,2
6542,2,2,1,1,1,2,0,1,2
6543,2,2,1,1,1,2,0,1,2
6544,1,2,1,1,1,2,1,1,1
6545,1,2,1,1,1,2,1,1,1
6546,1,2,1,1,1,2,0,1,2
6547,1,2,1,1,1,2,1,1,1
6548,1,2,1,1,1,2,0,1,2
6549,1,2,1,1,1,1,0,1,1
6550,2,2,1,1,1,2,0,1,2
6551,1,2,1,2,1,1,1,1,1
6552,1,2,1,1,1,2,0,1,2
6553,1,2,1,1,1,2,0,1,1
6554,1,2,1,1,1,2,0,1,1
6555,1,2,1,1,1,2,0,1,1
6556,2,1,1,1,1,1,2,1,1
6557,2,2,1,1,1,2,2,1,1
6558,2,2,1,1,1,1,1,1,1
6559,1,2,1,1,1,2,1,1,1
6560,2,2,1,1,1,2,0,1,2
6561,2,1,1,2,1,2,0,1,2
6562,1,2,1,1,1,2,1,1,1
6563,1,2,1,1,1,2,1,1,1
6564,1,2,1,1,1,1,1,1,1
6565,2,1,2,2,2,2,0,2,1
6566,1,2,1,1,1,1,1,1,1
6567,2,2,1,1,1,2,2,1,1
6568,2,2,1,1,1,2,1,1,2
6569,1,2,1,1,1,2,1,1,1
6570,2,2,1,1,1,2,0,1,2
6571,2,2,1,2,1,2,2,1,1
6572,2,2,1,1,1,2,1,1,1
6573,1,2,1,1,1,2,1,2,1
6574,2,2,1,1,1,2,0,1,1
6575,1,2,1,1,1,2,1,1,1
6576,2,2,2,2,2,2,0,2,2
6577,2,2,1,1,1,2,0,1,2
6578,2,1,1,1,1,2,0,1,2
6579,1,2,1,1,1,2,1,1,1
6580,1,2,1,1,1,2,0,1,2
6581,2,2,1,1,1,2,1,1,1
6582,1,2,1,2,1,2,1,1,1
6583,2,2,1,1,1,2,0,1,2
6584,1,2,1,1,1,2,1,1,1
6585,2,1,2,1,2,2,1,2,2
6586,1,2,1,1,1,2,2,1,1
6587,1,2,1,1,1,2,1,1,1
6588,1,2,1,1,1,2,0,1,2
6589,2,2,2,1,2,2,1,2,1
6590,2,2,1,2,1,2,1,1,2
6591,2,2,2,1,1,2,1,2,1
6592,1,2,1,1,1,2,2,1,1
6593,1,2,1,1,1,2,1,1,1
6594,2,2,1,1,1,2,0,1,2
6595,2,1,1,1,1,1,2,1,1
6596,1,2,1,1,1,2,1,1,1
6597,1,2,1,1,1,1,1,1,1
6598,2,2,1,1,1,2,0,1,2
6599,1,1,1,1,1,2,1,1,2
6600,2,2,2,2,2,1,1,2,1
6601,2,2,1,1,1,1,1,1,1
6602,1,2,1,1,1,2,0,1,2
6603,1,2,1,1,1,2,0,1,2
6604,2,2,1,1,1,2,0,1,2
6605,1,2,2,1,2,1,2,2,1
6606,1,2,1,1,1,2,1,1,1
6607,2,2,2,1,1,2,1,1,2
6608,1,1,1,1,1,2,0,1,2
6609,1,2,1,1,1,2,1,1,1
6610,2,2,1,1,1,2,0,1,2
6611,2,1,1,1,1,2,0,1,1
6612,2,2,1,1,1,2,0,1,2
6613,1,2,1,1,1,2,0,1,2
6614,1,2,1,2,1,2,0,1,2
6615,1,2,1,2,1,2,2,1,1
6616,1,2,1,1,1,2,1,1,1
6617,1,2,1,1,1,2,1,1,1
6618,2,2,1,1,1,2,2,1,1
6619,2,2,1,1,1,2,0,1,1
6620,1,2,1,1,1,2,0,1,2
6621,1,2,1,1,1,2,2,1,1
6622,2,2,1,1,1,2,0,1,2
6623,1,1,1,1,1,1,2,1,1
6624,1,2,1,1,1,2,1,1,2
6625,1,2,1,1,1,2,0,1,2
6626,2,2,1,1,1,2,2,2,1
6627,1,2,2,1,2,2,1,2,1
6628,1,2,1,2,1,2,1,1,1
6629,1,2,1,1,1,2,1,1,1
6630,2,2,1,2,1,2,2,1,1
6631,1,2,1,1,1,2,1,1,2
6632,1,2,1,1,1,2,0,1,2
6633,1,2,1,1,1,2,1,1,2
6634,2,2,1,1,1,2,0,1,2
6635,1,1,1,1,1,2,1,1,1
6636,1,2,1,1,1,2,0,1,2
6637,2,2,1,1,1,2,1,1,1
6638,1,2,1,1,1,2,0,1,1
6639,2,2,2,1,2,2,2,2,1
6640,1,2,1,2,1,2,0,1,2
6641,2,2,1,1,1,1,1,1,1
6642,1,2,1,1,1,2,0,1,2
6643,1,1,1,1,1,2,1,1,2
6644,2,2,1,1,1,2,1,1,1
6645,1,2,1,1,1,2,1,1,2
6646,2,2,1,2,2,2,0,2,2
6647,1,2,1,1,1,2,0,1,2
6648,2,2,1,2,1,2,0,1,2
6649,2,2,1,2,1,2,0,1,2
6650,2,2,1,1,1,2,0,1,2
6651,2,2,1,1,1,2,0,1,2
6652,1,2,1,1,1,2,2,1,1
6653,2,2,1,2,1,2,1,1,1
6654,1,2,1,1,1,2,0,1,1
6655,2,2,1,2,1,2,1,1,1
6656,1,2,1,1,1,2,1,1,1
6657,2,2,2,2,2,2,0,2,2
6658,2,2,1,1,1,2,1,1,1
6659,2,2,1,1,1,2,0,1,2
6660,2,2,1,2,1,2,0,1,1
6661,1,2,1,1,1,2,1,1,1
6662,2,2,1,1,1,2,0,1,2
6663,2,2,1,1,1,2,1,1,1
6664,2,2,2,1,2,2,1,2,1
6665,1,1,1,1,1,2,0,1,1
6666,1,2,1,1,1,2,0,1,1
6667,1,2,2,1,2,2,0,2,2
6668,2,1,1,2,1,2,0,1,1
6669,2,1,1,1,1,2,0,1,2
6670,2,1,2,1,2,2,1,2,1
6671,2,1,1,1,1,2,1,1,2
6672,1,2,1,1,1,2,1,1,1
6673,1,2,1,1,1,2,1,1,1
6674,2,2,1,1,1,2,1,1,1
6675,2,2,1,1,1,2,1,1,2
6676,2,2,1,1,1,2,1,1,1
6677,2,2,1,2,1,2,0,2,2
6678,2,2,1,1,1,2,1,1,2
6679,1,2,1,1,1,2,1,1,2
6680,2,2,2,1,2,2,0,2,2
6681,1,2,1,1,1,2,0,1,2
6682,1,2,1,1,1,2,0,1,2
6683,2,2,1,1,1,2,1,1,2
6684,2,2,1,1,1,2,0,1,2
6685,1,2,1,1,1,2,1,1,1
6686,2,2,1,1,1,2,1,1,2
6687,1,2,1,1,1,2,0,1,2
6688,1,2,1,1,1,2,0,1,1
6689,2,2,1,1,1,2,1,1,1
6690,2,1,2,2,2,1,0,2,1
6691,2,2,1,1,1,2,1,1,2
6692,2,2,1,1,1,2,0,1,1
6693,1,2,1,1,1,2,1,1,1
6694,2,2,1,2,1,2,0,1,2
6695,2,2,1,1,1,2,0,1,2
6696,1,2,1,2,1,1,1,1,1
6697,1,2,1,1,1,1,1,1,1
6698,2,2,1,2,1,2,0,1,2
6699,2,2,1,1,1,2,0,1,2
6700,2,2,1,2,2,1,1,1,1
6701,1,2,1,1,1,2,0,1,2
6702,1,2,2,1,2,2,1,2,1
6703,2,1,1,2,1,2,0,1,2
6704,1,1,1,1,1,2,0,1,2
6705,2,1,1,1,1,2,0,1,2
6706,1,2,1,1,1,2,1,1,1
6707,2,2,2,2,2,2,1,2,1
6708,1,2,1,1,1,2,1,1,1
6709,1,2,1,1,1,2,0,1,2
6710,2,0,2,1,1,2,0,1,1
6711,1,2,1,2,1,2,1,1,2
6712,2,2,1,1,1,2,1,1,2
6713,1,2,1,2,1,2,0,1,1
6714,1,0,1,2,1,2,0,2,1
6715,2,2,1,2,1,2,0,1,2
6716,1,2,1,1,1,2,0,1,2
6717,1,2,1,1,1,2,0,1,1
6718,1,2,1,1,1,2,0,1,2
6719,1,2,2,1,2,2,1,2,1
6720,2,2,1,2,1,2,1,1,1
6721,2,2,1,1,1,2,0,1,1
6722,1,2,1,1,1,2,1,1,1
6723,2,2,1,1,1,1,1,1,1
6724,1,1,2,1,2,1,1,2,1
6725,1,2,1,1,1,2,1,1,2
6726,2,2,1,1,1,2,1,1,1
6727,1,2,1,1,1,2,0,1,1
6728,2,2,1,1,1,1,0,1,1
6729,1,2,1,1,1,2,0,1,2
6730,1,2,1,1,1,1,0,1,1
6731,1,1,1,1,1,2,1,1,1
6732,2,2,1,1,1,2,0,1,2
6733,2,1,2,2,2,2,1,2,2
6734,1,1,1,1,1,1,0,1,1
6735,1,1,1,1,1,2,1,1,1
6736,1,1,1,2,1,2,1,1,1
6737,2,2,2,1,2,2,0,2,1
6738,2,1,2,2,2,1,1,2,1
6739,2,1,2,1,2,1,1,2,1
6740,1,1,1,1,1,2,1,1,2
6741,2,1,2,2,2,2,1,2,1
6742,2,2,1,1,1,2,0,1,2
6743,2,2,1,2,1,2,0,1,2
6744,2,2,1,2,1,2,0,1,1
6745,1,2,1,1,1,2,1,1,1
6746,2,2,1,1,2,2,0,1,2
6747,1,2,1,1,1,2,1,1,2
6748,1,2,1,2,1,2,1,1,2
6749,2,2,1,1,1,2,1,1,1
6750,1,2,1,1,1,2,0,1,2
6751,2,2,2,1,2,2,0,2,2
6752,2,2,1,1,1,2,0,1,1
6753,2,2,1,1,1,2,0,1,1
6754,1,2,1,1,1,2,1,1,2
6755,2,1,1,1,1,2,1,1,2
6756,2,2,1,1,1,2,0,1,1
6757,2,2,1,1,1,2,1,1,2
6758,2,2,1,1,1,2,0,1,1
6759,1,2,1,1,1,2,0,1,2
6760,2,2,1,2,1,2,0,1,1
6761,2,2,1,1,1,2,0,1,2
6762,1,2,1,1,1,2,0,2,1
6763,2,2,1,1,1,2,0,1,2
6764,2,2,1,1,1,2,0,1,2
6765,2,2,1,1,1,2,0,1,2
6766,1,2,1,1,1,2,0,1,2
6767,2,2,1,1,1,2,0,1,1
6768,1,2,1,1,1,1,1,1,1
6769,2,2,1,1,1,2,1,1,1
6770,1,2,1,1,1,2,0,1,2
6771,2,2,1,2,1,2,1,2,1
6772,2,2,1,1,1,2,1,1,1
6773,2,2,1,1,1,2,0,1,2
6774,2,2,2,1,2,2,0,2,1
6775,2,2,1,1,1,2,0,1,2
6776,2,2,1,1,1,2,0,1,2
6777,1,2,1,1,1,2,1,1,1
6778,1,2,1,1,1,2,1,1,1
6779,2,2,1,1,1,2,1,1,1
6780,1,2,1,1,1,1,0,1,1
6781,2,2,1,1,1,1,0,1,1
6782,2,2,1,2,1,2,0,1,1
6783,2,2,1,1,1,2,0,1,2
6784,2,2,2,1,2,1,0,2,1
6785,2,2,1,1,1,2,0,2,2
6786,1,1,1,1,1,2,1,1,1
6787,1,1,2,1,2,2,1,2,1
6788,2,1,1,1,1,2,0,1,1
6789,2,1,1,1,1,1,0,1,1
6790,1,1,1,2,1,2,0,1,1
6791,1,2,2,1,2,1,1,2,1
6792,2,2,1,1,1,2,0,1,2
6793,2,2,1,1,1,2,0,1,2
6794,2,2,1,1,1,2,0,1,1
6795,2,2,1,1,1,2,1,1,2
6796,1,1,1,2,1,2,2,1,2
6797,2,1,1,1,1,2,2,1,2
6798,1,1,1,1,1,2,2,1,2
6799,2,2,1,1,1,2,0,1,1
6800,2,2,1,1,1,2,2,1,2
6801,1,1,1,2,1,1,0,1,1
6802,1,2,1,1,2,2,1,1,1
6803,2,2,1,1,1,2,0,1,1
6804,1,2,1,1,1,1,1,1,1
6805,1,2,1,1,1,2,1,1,1
6806,2,2,1,1,1,2,2,1,2
6807,1,2,1,1,1,2,1,1,2
6808,2,2,2,1,2,2,1,2,1
6809,2,2,1,1,1,2,1,1,1
6810,2,2,1,2,1,2,1,1,1
6811,2,2,2,1,2,2,0,2,1
6812,2,2,2,1,2,2,0,2,1
6813,2,2,1,1,1,1,1,1,1
6814,1,2,1,1,1,2,1,1,1
6815,2,1,2,1,2,2,2,2,2
6816,2,2,1,1,1,2,2,1,2
6817,2,2,1,1,1,2,2,1,2
6818,2,2,2,2,2,2,1,2,2
6819,2,2,2,1,1,2,1,2,1
6820,2,2,1,1,1,2,2,1,2
6821,2,2,1,1,1,2,0,1,2
6822,1,2,1,1,1,2,1,1,2
6823,2,2,1,2,1,2,1,1,1
6824,1,2,1,1,1,2,0,1,2
6825,2,2,1,1,1,2,0,1,2
6826,2,1,1,1,1,2,0,1,1
6827,1,2,1,1,1,2,0,2,1
6828,1,2,1,1,1,1,0,1,1
6829,1,2,1,1,1,2,0,1,1
6830,1,2,1,1,1,2,1,1,1
6831,1,2,1,1,1,2,1,1,1
6832,1,2,1,2,1,2,1,1,2
6833,2,2,1,1,2,2,0,1,2
6834,1,2,1,2,1,2,0,1,1
6835,1,2,1,1,1,2,0,1,2
6836,2,2,1,1,1,2,0,1,1
6837,1,2,1,1,1,2,2,1,2
6838,1,2,1,1,1,2,2,1,2
6839,2,2,1,1,1,2,1,1,1
6840,2,1,1,1,1,1,0,1,1
6841,2,1,1,1,1,2,1,1,2
6842,1,2,1,1,1,2,1,1,1
6843,1,2,1,1,1,1,1,1,1
6844,1,2,1,1,1,2,1,1,1
6845,2,2,1,1,1,2,2,1,2
6846,1,2,1,1,1,2,2,1,2
6847,1,2,1,1,1,2,0,2,1
6848,2,2,2,2,2,2,1,2,2
6849,2,2,2,1,2,2,1,2,1
6850,2,2,2,2,2,2,0,2,2
6851,2,2,1,2,1,2,1,1,1
6852,2,1,1,1,1,2,2,1,2
6853,1,2,1,1,1,2,1,1,1
6854,2,2,1,1,1,2,1,1,1
6855,1,1,1,1,1,2,0,1,1
6856,1,2,1,1,1,2,0,1,2
6857,1,2,1,1,1,2,1,1,2
6858,2,1,2,2,1,2,0,1,2
6859,1,2,1,1,1,2,1,1,1
6860,2,2,1,1,1,2,1,1,1
6861,2,1,1,2,1,2,1,1,2
6862,2,2,1,2,2,1,1,1,1
6863,1,2,1,1,1,2,1,1,2
6864,2,2,2,2,1,2,0,2,2
6865,1,2,1,1,1,2,1,1,1
6866,1,1,1,1,1,2,1,1,1
6867,1,2,1,1,1,2,0,1,2
6868,2,1,1,1,1,2,1,1,1
6869,1,2,1,1,1,2,0,1,1
6870,2,2,1,2,1,2,0,1,2
6871,2,2,1,1,1,2,1,2,1
6872,1,2,1,1,1,2,1,1,1
6873,1,2,1,1,1,2,0,1,2
6874,2,2,1,1,2,2,0,1,2
6875,2,1,1,1,1,2,0,2,2
6876,2,2,1,1,1,2,0,1,2
6877,1,2,1,1,1,2,0,1,2
6878,2,2,1,1,1,2,0,1,1
6879,1,2,1,1,1,2,0,1,2
6880,2,2,1,1,1,2,0,1,2
6881,2,2,1,1,1,2,1,2,1
6882,2,2,2,2,2,2,1,2,1
6883,1,1,1,1,1,2,0,1,1
6884,1,2,1,2,1,2,0,1,2
6885,1,2,1,1,1,2,2,1,1
6886,2,2,2,2,2,2,0,2,2
6887,2,2,1,1,1,2,0,1,2
6888,2,1,2,2,2,2,0,2,2
6889,1,2,1,1,1,2,0,1,2
6890,1,2,1,2,1,2,0,1,2
6891,1,2,1,1,1,2,1,1,1
6892,2,2,1,1,1,2,0,1,2
6893,1,2,1,1,1,2,0,1,2
6894,2,2,1,1,1,2,2,1,1
6895,1,2,1,1,1,1,2,1,1
6896,2,1,1,1,1,2,2,1,1
6897,1,2,1,2,2,1,2,2,1
6898,1,2,1,1,1,2,0,1,1
6899,2,2,1,1,2,2,0,1,2
6900,1,2,1,1,1,2,1,1,1
6901,2,2,1,1,1,2,1,1,2
6902,1,2,1,1,1,1,1,1,1
6903,1,2,1,1,1,2,0,1,2
6904,1,2,1,2,1,1,1,2,1
6905,1,2,1,1,1,2,1,1,2
6906,2,1,2,1,2,2,1,2,2
6907,2,2,1,1,1,2,1,1,2
6908,2,2,1,1,1,2,2,1,1
6909,2,2,1,1,1,2,1,1,1
6910,2,2,1,1,1,2,1,1,1
6911,1,2,1,1,1,2,2,1,1
6912,2,2,1,1,1,2,1,1,1
6913,2,2,2,1,2,2,0,2,2
6914,2,2,1,1,1,2,2,2,1
6915,1,2,1,1,2,2,1,1,1
6916,1,2,1,1,1,2,1,1,1
6917,2,2,1,1,1,2,1,1,1
6918,2,2,1,1,1,2,2,1,1
6919,2,2,1,1,1,2,1,1,2
6920,1,2,1,2,1,2,1,1,1
6921,1,2,1,1,1,2,2,1,1
6922,2,2,1,1,1,2,1,1,2
6923,1,2,1,1,1,1,1,1,1
6924,1,2,1,1,1,2,1,1,1
6925,2,2,1,1,1,2,0,1,2
6926,1,2,1,1,1,2,2,1,1
6927,1,2,1,1,1,2,2,1,1
6928,2,2,1,1,1,2,2,1,1
6929,2,2,2,2,2,2,0,2,2
6930,2,2,1,2,1,1,1,1,1
6931,2,2,1,1,1,1,0,1,1
6932,1,2,1,1,1,2,1,1,2
6933,2,2,1,2,1,2,0,1,2
6934,2,2,2,1,2,1,2,2,1
6935,2,2,1,1,1,2,0,1,2
6936,2,2,1,2,1,2,1,1,1
6937,1,2,1,1,1,2,0,1,2
6938,2,2,1,1,1,2,0,1,2
6939,2,2,1,1,1,2,0,2,2
6940,2,0,1,2,1,2,0,1,2
6941,2,2,1,1,1,2,0,1,2
6942,2,2,1,1,1,2,2,1,1
6943,2,2,1,1,1,2,0,1,2
6944,2,2,1,1,1,2,1,1,2
6945,2,2,2,1,2,1,1,2,1
6946,1,2,1,1,1,2,0,1,2
6947,1,2,1,1,1,2,1,1,1
6948,2,2,2,1,2,2,0,2,1
6949,2,2,2,1,2,2,0,2,1
6950,1,2,1,1,1,2,0,1,2
6951,2,1,2,2,2,2,0,2,2
6952,1,2,1,1,1,2,1,1,1
6953,2,1,1,1,1,2,0,1,2
6954,2,2,1,1,1,2,0,1,2
6955,2,2,1,1,1,2,0,1,2
6956,1,2,1,1,1,2,1,1,1
6957,1,1,1,1,1,2,1,1,1
6958,2,2,1,1,1,2,0,1,2
6959,1,2,1,1,1,2,1,1,1
6960,1,1,1,1,1,2,2,1,1
6961,2,2,1,1,1,2,0,1,2
6962,1,2,1,1,1,2,2,1,1
6963,2,2,2,1,2,2,1,2,1
6964,2,2,1,1,1,2,1,1,1
6965,1,2,1,1,1,1,1,1,1
6966,2,1,2,1,2,2,0,2,2
6967,2,2,1,2,1,2,0,1,1
6968,1,2,1,1,1,2,0,1,2
6969,2,2,1,1,1,2,0,1,1
6970,1,2,1,1,1,2,0,1,1
6971,1,2,1,1,1,2,1,1,1
6972,1,2,1,2,1,2,1,1,1
6973,2,2,1,1,1,2,0,1,2
6974,1,1,1,1,1,2,0,1,2
6975,2,2,1,1,1,2,0,1,2
6976,2,2,1,1,1,2,0,1,2
6977,2,2,2,2,2,2,0,2,1
6978,1,1,1,1,1,2,0,1,2
6979,1,2,1,1,1,2,0,1,2
6980,1,2,1,1,1,2,2,1,1
6981,2,2,1,2,1,2,2,1,1
6982,2,1,2,1,2,2,2,2,1
6983,2,2,1,1,1,2,0,1,2
6984,2,2,1,1,1,2,0,1,1
6985,1,2,1,2,1,1,1,1,1
6986,1,0,2,2,2,2,0,2,1
6987,1,2,1,1,1,2,1,1,1
6988,2,2,1,1,1,2,0,1,2
6989,2,2,1,1,1,2,0,1,1
6990,2,2,1,2,2,1,2,2,1
6991,1,2,1,1,1,2,1,1,1
6992,1,2,1,1,1,2,1,1,1
6993,1,2,1,1,1,2,0,2,2
6994,1,2,1,1,1,1,1,1,1
6995,1,2,1,1,1,1,1,1,1
6996,1,2,1,1,1,2,0,1,2
6997,1,2,1,1,1,2,0,1,2
6998,2,2,1,1,1,2,0,1,2
6999,2,2,1,1,1,2,1,1,1
7000,2,2,1,1,1,2,0,1,2
7001,2,2,2,1,2,1,1,2,1
7002,2,2,1,1,1,2,1,1,1
7003,1,2,1,1,1,1,0,1,1
7004,2,1,1,1,1,2,0,1,1
7005,2,2,1,1,1,2,2,1,1
7006,2,2,1,1,1,2,0,1,2
7007,2,2,1,1,1,2,0,1,1
7008,1,2,1,2,1,1,1,1,1
7009,2,2,2,1,2,1,2,1,1
7010,2,2,1,1,1,2,0,1,2
7011,1,2,1,1,1,2,0,1,2
7012,1,2,1,2,1,2,0,1,2
7013,2,1,1,2,1,2,2,1,1
7014,1,2,1,1,1,2,0,1,2
7015,2,2,1,2,1,2,0,1,2
7016,1,2,1,1,1,2,1,1,1
7017,2,2,1,1,1,2,0,1,2
7018,2,2,1,1,1,2,0,1,1
7019,2,2,1,1,1,2,1,1,1
7020,2,2,1,2,1,2,0,2,2
7021,2,2,1,1,1,2,0,1,2
7022,2,2,2,2,2,2,0,2,2
7023,2,2,1,2,1,2,2,1,1
7024,1,2,1,1,1,2,0,1,2
7025,1,2,1,2,1,2,0,1,2
7026,2,2,1,1,1,2,0,1,2
7027,2,1,2,2,2,2,2,2,1
7028,2,2,1,1,1,2,0,1,2
7029,2,1,1,1,1,2,2,1,1
7030,1,2,1,2,1,2,0,1,2
7031,1,2,1,1,1,2,1,1,1
7032,2,2,1,1,1,2,0,1,2
7033,2,2,1,1,1,2,0,1,2
7034,1,2,1,2,1,2,2,2,1
7035,1,2,1,1,1,1,2,1,1
7036,1,1,1,2,1,2,0,1,1
7037,1,2,1,1,1,2,0,1,2
7038,1,2,1,1,1,2,0,1,1
7039,2,2,1,1,1,2,0,1,2
7040,2,1,1,1,1,2,2,1,2
7041,2,2,1,1,1,2,0,1,2
7042,1,2,1,1,1,2,1,1,1
7043,1,2,1,1,1,2,0,1,1
7044,2,2,1,1,1,1,0,1,1
7045,1,2,1,1,1,2,1,1,1
7046,1,2,1,1,1,2,2,1,2
7047,1,2,1,1,1,1,2,1,1
7048,2,2,1,1,1,2,1,1,2
7049,1,1,1,1,1,2,1,2,1
7050,2,2,1,2,1,2,2,1,1
7051,2,2,1,1,1,2,0,1,1
7052,1,2,1,1,1,2,2,1,2
7053,2,2,1,1,1,2,2,1,1
7054,1,2,1,1,1,2,2,1,2
7055,1,1,1,1,1,2,2,1,2
7056,1,2,1,1,1,2,1,1,1
7057,2,2,1,1,1,2,2,1,1
7058,2,2,1,1,1,2,1,2,2
7059,1,2,1,1,1,2,0,1,2
7060,2,2,1,1,1,2,2,1,2
7061,2,2,1,2,1,2,1,2,2
7062,1,2,1,2,1,2,0,1,1
7063,2,2,1,1,1,2,1,1,1
7064,2,2,2,1,2,1,2,1,1
7065,2,2,1,1,1,2,1,1,2
7066,2,2,1,1,1,2,2,1,2
7067,1,2,1,1,1,2,1,1,1
7068,1,2,1,1,1,2,1,1,1
7069,1,2,1,2,1,1,1,2,1
7070,1,1,1,1,1,2,1,1,1
7071,1,2,1,1,1,1,0,1,1
7072,2,2,1,1,1,1,1,1,1
7073,2,2,1,1,1,2,2,1,1
7074,2,1,2,1,2,2,2,2,1
7075,2,2,1,2,1,2,0,1,2
7076,1,2,2,1,2,2,1,2,1
7077,2,2,1,1,1,2,2,1,1
7078,1,2,1,1,1,1,1,1,1
7079,2,2,2,2,2,2,0,2,2
7080,1,2,1,1,1,1,2,1,1
7081,1,2,1,1,1,2,1,1,1
7082,1,2,1,1,1,2,1,1,2
7083,1,2,1,1,1,2,1,1,2
7084,1,2,1,2,1,2,0,1,1
7085,2,1,1,1,1,2,1,1,2
7086,2,2,1,1,1,2,0,1,2
7087,2,2,1,1,1,2,0,1,1
7088,2,1,2,2,2,2,2,2,2
7089,1,2,1,1,1,2,1,1,1
7090,2,2,1,1,1,2,1,1,2
7091,1,1,2,2,2,1,0,2,1
7092,2,1,1,1,1,2,1,1,1
7093,1,2,1,1,1,2,2,1,1
7094,2,2,1,1,1,2,1,1,2
7095,2,2,1,1,1,2,0,1,1
7096,1,2,1,1,1,2,1,1,1
7097,1,2,1,1,1,2,1,1,2
7098,1,2,1,1,1,2,0,1,2
7099,1,2,1,1,1,2,0,1,2
7100,2,1,1,1,1,2,1,1,1
7101,1,1,1,1,1,2,1,1,1
7102,1,2,1,1,1,1,2,1,1
7103,2,2,2,1,2,2,1,2,1
7104,1,2,1,1,1,2,0,1,2
7105,2,2,2,2,2,1,1,2,1
7106,2,2,1,1,1,2,1,1,1
7107,2,2,1,1,1,2,2,1,1
